word,hiragana,meaning,romaji,score,used,day
ミス,ミス,"miss (실수, 오류, 실패), Miss",misu,50,false,
満ちる,みちる,"충만하다, 성숙하다",michiru,60,false,
密,みつ,"두꺼운, 가까운",mitsu,50,false,
認める,みとめる,"인식하다, 알아차리다, 승인하다",mitomeru,60,false,
見舞い,みまい,"동정의 표현, 우려의 표현",mimai,60,false,
土産,みやげ,기념품,miyage,60,false,
都,みやこ,"도시, 수도",miyako,60,false,
妙,みょう,"이상한, 특이한",myou,60,false,
明後日,みょうごにち,내일 모레,myougonichi,60,false,
未来,みらい,미래 (생활 시제),mirai,60,false,
魅力,みりょく,"매력, 매혹",miryoku,60,false,
診る,みる,(환자를) 검사하다,miru,50,false,
ミルク,ミルク,우유,miruku,50,false,
無,む,"아무것도, 제로",mu,50,false,
向かい,むかい,"직면, 반대, 건너편",mukai,60,false,
迎え,むかえ,"회의, 도착물을 픽업하기 위해 파견된 사람",mukae,60,false,
向く,むく,직면하다,muku,60,false,
剥く,むく,"껍질을 벗기다, 피부에 바르다",muku_2,60,false,
向ける,むける,"방향을 돌리다, 가리키다",mukeru,60,false,
無視,むし,무시하다,mushi,60,false,
蒸し暑い,むしあつい,습하고 무더운,mushiatsui,60,false,
虫歯,むしば,충치,mushiba,60,false,
寧ろ,むしろ,"오히려, 더 좋아, 대신에",mushiro,50,false,
蒸す,むす,"찌다, 찜질하다, 찌질하다",musu,50,false,
結ぶ,むすぶ,"묶다, 연결하다",musubu,60,false,
無駄,むだ,"헛됨, 쓸모없음",muda,60,false,
夢中,むちゅう,"짝사랑하다, 미치다, 푹 빠지다",muchuu,60,false,
胸,むね,가슴,mune,60,false,
無料,むりょう,무료,muryou,60,false,
芽,め,새싹,me,50,false,
明確,めいかく,"분명하다, 확실하다",meikaku,70,false,
名刺,めいし,"(이름) 카드, 명함",meishi,60,false,
名詞,めいし,명사,meishi_2,50,false,
命じる,めいじる,"명령하다, 임명하다",meijiru,60,false,
名人,めいじん,"마스터, 전문가",meijin,50,false,
命令,めいれい,"명령, 법령",meirei,60,false,
迷惑,めいわく,"문제, 귀찮게, 성가심",meiwaku,60,false,
目上,めうえ,"더 높은 지위에 있는 사람, 선배",meue,50,false,
飯,めし,"식사, 음식",meshi,60,false,
滅多に,めったに,"드물게 (부정 동사 포함), 드물게",mettani,50,false,
メモ,メモ,메모,memo,50,false,
面,めん,"얼굴, 머그잔, 표면, 측면 또는 패싯, 모서리, 페이지",men,60,false,
綿,めん,면,men_2,60,false,
免許,めんきょ,"면허증, 허가증, 증명서",menkyo,60,false,
面接,めんせつ,회견,mensetsu,60,false,
面倒,めんどう,"문제, 주의",mendou,60,false,
メンバー,メンバー,회원,menbaa,50,false,
申し込む,もうしこむ,신청하다,moushikomu,60,false,
申し訳,もうしわけ,"사과, 변명",moushiwake,60,false,
毛布,もうふ,담요,moufu,60,false,
燃える,もえる,태우다,moeru,60,false,
目的,もくてき,"목적, 목표",mokuteki,60,false,
目標,もくひょう,"표시, 목표, 표적",mokuhyou,60,false,
文字,もじ,"문자(알파벳), 문자",moji,60,false,
文字,もんじ,"문자(알파벳), 문자",monji,60,false,
もしかすると,もしかすると,어쩌면 어쩌면 어쩌면,moshikasuruto,50,false,
もしも,もしも,만약에,moshimo,50,false,
持ち上げる,もちあげる,"높이다, 아첨하다",mochiageru,50,false,
用いる,もちいる,"사용하다, 활용하다",mochiiru,60,false,
もったいない,もったいない,"낭비적이다, 그 이상의 가치가 있는, 가치가 없는",mottainai,50,false,
尤も,もっとも,"아주 옳다, 그럴듯하다, 자연스럽다",mottomo,50,false,
元,もと,"원산지, 원본, 이전의",moto,60,false,
基,もと,기초,moto_2,50,false,
素,もと,초기,moto_3,50,false,
戻す,もどす,"복원하다, 되돌려 놓다, 돌려보내다",modosu,60,false,
基づく,もとづく,기초를 두다,motozuku,50,false,
求める,もとめる,"요청하다, 추구하다, 찾다",motomeru,60,false,
者,もの,사람(人(ひと)과 동일),mono,60,false,
物音,ものおと,소리,monooto,60,false,
物語,ものがたり,"이야기, 전설",monogatari,60,false,
物事,ものごと,"것들, 모든 것",monogoto,60,false,
燃やす,もやす,태우다,moyasu,50,false,
模様,もよう,"패턴, 그림, 디자인",moyou,60,false,
文句,もんく,불만,monku,60,false,
やがて,やがて,"머지않아, 곧",yagate,60,false,
役,やく,"역할, 지위",yaku,60,false,
約,やく,"대략, 일부",yaku_2,60,false,
訳,やく,번역,yaku_3,70,false,
訳す,やくす,번역하다,yakusu,50,false,
役割,やくわり,"부품, 역할, 임무 할당(할당)",yakuwari,60,false,
家賃,やちん,임차료,yachin,60,false,
厄介,やっかい,"문제, 부담, 걱정",yakkai,60,false,
宿,やど,"여관, 숙박",yado,60,false,
雇う,やとう,"고용하다, 채용하다",yatou,60,false,
屋根,やね,지붕,yane,60,false,
破る,やぶる,"찢다, 위반하다, 패배하다",yaburu,60,false,
破れる,やぶれる,"찢어지다, 닳아 없어지다",yabureru,60,false,
辞める,やめる,은퇴하다,yameru,60,false,
やや,やや,"약간, 부분적으로, 다소",yaya,50,false,
唯一,ゆいいつ,"유일한, 독특한",yuiitsu,60,false,
勇気,ゆうき,"용기, 대담함",yuuki,60,false,
友好,ゆうこう,우정,yuukou,60,false,
有効,ゆうこう,"유효한, 효과적인",yuukou_2,60,false,
優秀,ゆうしゅう,우수성,yuushuu,60,false,
優勝,ゆうしょう,"종합 우승, 우승",yuushou,60,false,
友情,ゆうじょう,"우정, 교제",yuujou,60,false,
友人,ゆうじん,친구 (공식),yuujin,60,false,
有能,ゆうのう,"할 수 있는, 유능한, 효율적인",yuunou,60,false,
郵便,ゆうびん,"우편, 우편 서비스",yuubin,60,false,
ユーモア,ユーモア,기분,yuumoa,50,false,
有利,ゆうり,"유리하다, 더 좋다",yuuri,60,false,
床,ゆか,바닥,yuka,60,false,
愉快,ゆかい,"즐겁다, 행복하다",yukai,60,false,
譲る,ゆずる,"넘겨주다, 양도하다",yuzuru,60,false,
豊か,ゆたか,풍부하다,yutaka,60,false,
茹でる,ゆでる,끓이다,yuderu,50,false,
許す,ゆるす,"허가하다, 허용하다, 승인하다",yurusu,60,false,
夜,よ,"저녁, 밤",yo,60,false,
夜明け,よあけ,새벽,yoake,60,false,
酔う,よう,취하다,you,60,false,
容易,ようい,"쉬운, 단순한, 평범한",youi,60,false,
容器,ようき,"컨테이너, 선박",youki,60,false,
陽気,ようき,"계절, 날씨, 쾌활함",youki_2,60,false,
要求,ようきゅう,요구하다,youkyuu,60,false,
用心,ようじん,주의,youjin,60,false,
様子,ようす,"양상, 상태, 모습",yousu,60,false,
要するに,ようするに,"한마디로, 결국 간단히 말해서…",yousuruni,70,false,
要素,ようそ,요소,youso,60,false,
要点,ようてん,요점,youten,60,false,
曜日,ようび,요일,youbi,50,false,
ヨーロッパ,ヨーロッパ,유럽,yooroppa,50,false,
予期,よき,"기대, 예상",yoki,60,false,
横切る,よこぎる,"(예: 팔) 건너다, 횡단하다",yokogiru,60,false,
汚す,よごす,더럽히다,yogosu,50,false,
予算,よさん,"견적, 예산",yosan,60,false,
止す,よす,"그만두다, 포기하다",yosu,60,false,
寄せる,よせる,"모으다, 따로 보관하다",yoseru,60,false,
予測,よそく,"예측, 추정",yosoku,60,false,
ヨット,ヨット,요트,yotto,50,false,
夜中,よなか,"자정, 한밤중",yonaka,60,false,
世の中,よのなか,"사회, 세상",yononaka,60,false,
余分,よぶん,"여분의, 과잉, 잉여",yobun,60,false,
予報,よほう,예측,yohou,60,false,
予防,よぼう,"예방, 보호",yobou,60,false,
読み,よみ,독서,yomi,60,false,
嫁,よめ,"신부, 며느리",yome,60,false,
余裕,よゆう,"과잉, 여분",yoyuu,60,false,
より,より,"트위스트, 플라이",yori,60,false,
因る,よる,에서 오는,yoru,50,false,
喜び,よろこび,"기쁨, 즐거움",yorokobi,60,false,
よろしく (かん),よろしく (かん),"안부 인사, 저를 기억해 주세요",yoroshiku_(kan),50,false,
四,よん,네,yon,50,false,
来,らい～,다음 ～,rai～,50,false,
ライター,ライター,"거룻배, 작가",raitaa,50,false,
楽,らく,"편안함, 용이함",raku,60,false,
ラケット,ラケット,라켓,raketto,50,false,
利益,りえき,이익,rieki,60,false,
理解,りかい,이해,rikai,60,false,
陸,りく,"육지, 해안",riku,50,false,
利口,りこう,"영리하다, 밝다",rikou,60,false,
離婚,りこん,이혼,rikon,60,false,
理想,りそう,이상적인,risou,60,false,
率,りつ,"비율, 백분율",ritsu,60,false,
留学,りゅうがく,해외 유학,ryuugaku,60,false,
流行,りゅうこう,유행하는,ryuukou,60,false,
量,りょう,"수량, 금액",ryou,60,false,
寮,りょう,"호스텔, 기숙사",ryou_2,60,false,
両替,りょうがえ,"잔돈, 환전",ryougae,60,false,
料金,りょうきん,"요금, 운임",ryoukin,60,false,
例,れい,"예, 사례",rei,60,false,
礼,れい,"감사의 표현, 절하다",rei_2,50,false,
例外,れいがい,예외,reigai,60,false,
礼儀,れいぎ,"매너, 예절, 에티켓",reigi,60,false,
冷静,れいせい,"차분함, 시원함",reisei,60,false,
列,れつ,"대기열, 줄, 행",retsu,60,false,
列車,れっしゃ,기차 (보통),ressha,60,false,
レベル,レベル,수준,reberu,50,false,
連想,れんそう,"(아이디어의) 연합, 제안",rensou,60,false,
連続,れんぞく,"연속적인, 계속되는",renzoku,60,false,
老人,ろうじん,노인,roujin,60,false,
労働,ろうどう,"노동, 일",roudou,60,false,
ロケット,ロケット,로켓,roketto,50,false,
論じる,ろんじる,"논쟁하다, 토론하다",ronjiru,60,false,
論争,ろんそう,"논쟁, 분쟁",ronsou,60,false,
論文,ろんぶん,"논문, 종이",ronbun,60,false,
輪,わ,"반지, 후프, 원",wa,60,false,
ワイン,ワイン,와인,wain,50,false,
わがまま,わがまま,"이기심, 이기주의, 고의",wagamama,50,false,
別れ,わかれ,이별,wakare,60,false,
分かれる,わかれる,분기하다,wakareru,60,false,
脇,わき,옆,waki,60,false,
湧く,わく,"끓이다, 뜨거워지다",waku,60,false,
分ける,わける,"나누다, 분리하다",wakeru,60,false,
わざと,わざと,일부러,wazato,50,false,
僅か,わずか,"단지, 조금",wazuka,60,false,
綿,わた,면,wata,60,false,
話題,わだい,주제,wadai,60,false,
笑い,わらい,"웃다, 미소 짓다",warai,60,false,
割る,わる,"나누다, 깨뜨리다",waru,60,false,
悪口,わるくち,"학대, 모욕",warukuchi,60,false,
我々,われわれ,우리,wareware,50,false,
湾,わん,"만, 입구",wan,60,false,
椀,わん,그릇,wan_2,50,false,
碗,わん,그릇,wan_3,50,false,
悪,あく,"악, 악덕",aku,50,false,
当り,あたり,"히트, 성공, 도달하다",atari_2,50,false,
アップ,アップ,위로,appu,50,false,
宛てる,あてる,"다루다, 두다",ateru_2,50,false,
アンケート,アンケート,"설문지(FRE: enquete), 설문조사",ankeeto,50,false,
異,い,(의견의) 차이,i_2,60,false,
意,い,～ 할 것이다,i_3,50,false,
医院,いいん,"진료실(외과), 진료소",iin_2,50,false,
怒り,いかり,화,ikari,70,false,
粋,いき,"시크, 스타일, 순수함",iki_3,50,false,
意地,いじ,"성향, 정신, 고집, 식욕",iji_2,50,false,
依然,いぜん,"아직도, 아직은",izen_2,70,false,
傷める,いためる,손상시키다,itameru,50,false,
炒める,いためる,볶다,itameru_2,50,false,
一帯,いったい,"지역, 전체 장소",ittai_2,50,false,
異動,いどう,"변경, 이전",idou_2,50,false,
衣料,いりょう,의류,iryou_2,50,false,
渦,うず,소용돌이,uzu,50,false,
埋まる,うまる,"묻히다, 채워지다",umaru,50,false,
産む,うむ,"출산하다 (v.t.), 출산하다, 생산하다",umu_2,50,false,
縁,えん,"기회, 인연, 관계",en_2,60,false,
尾,お,"꼬리, 능선",o,50,false,
負う,おう,"부담하다, 빚지다",ou_3,60,false,
遅れ,おくれ,"지연하다, 지체하다",okure,60,false,
教え,おしえ,"가르침, 교리",oshie,50,false,
驚き,おどろき,"놀람, 놀라움",odoroki,60,false,
織る,おる,짜다,oru,50,false,
欠く,かく,"부족하다, 깨지다",kaku_3,50,false,
角,かく,각도,kaku_4,70,false,
核,かく,"핵, 커널",kaku_5,50,false,
格,かく,"상태, 성격, 사건",kaku_6,50,false,
学歴,がくれき,학문적 배경,gakureki,60,false,
駆ける,かける,달리다,kakeru_2,50,false,
賭ける,かける,"내기하다, 위험을 감수하다, 도박을 하다",kakeru_3,60,false,
課題,かだい,"주제, 과제",kadai,70,false,
片付け,かたづけ,"정리, 마무리",katazuke,60,false,
加味,かみ,"조미료, 향료",kami_3,50,false,
借り,かり,"빌림, 빚, 대출",kari,50,false,
狩り,かり,수렵,kari_2,50,false,
管,かん,"파이프, 튜브",kan_3,60,false,
～観,かん,"느낌, 보기",kan_4,50,false,
癌,がん,암,gan,50,false,
刊行,かんこう,"출판, 발행",kankou_2,50,false,
慣行,かんこう,"관습, 습관, 전통행사",kankou_3,50,false,
歓声,かんせい,환호하다,kansei_2,50,false,
官僚,かんりょう,관료,kanryou_2,60,false,
器官,きかん,"기관(신체, 기구)",kikan_3,50,false,
季刊,きかん,분기별(예: 잡지),kikan_4,50,false,
起源,きげん,"기원, 시작, 상승",kigen_3,50,false,
機構,きこう,"메커니즘, 조직",kikou_2,60,false,
築く,きずく,"구축하다, 설립하다",kizuku_2,60,false,
規制,きせい,규제,kisei,60,false,
丘陵,きゅうりょう,언덕,kyuuryou_2,50,false,
協議,きょうぎ,"회의, 토론, 협상",kyougi_2,50,false,
享受,きょうじゅ,"즐거움, 주어지는 것",kyouju_2,60,false,
協調,きょうちょう,"협력, 화해, 화합",kyouchou_2,50,false,
切り,きり,"한계, 떠나야 할 장소",kiri_2,50,false,
菌,きん,"세균, 박테리아",kin_2,50,false,
近視,きんし,근시,kinshi_2,50,false,
苦,く,"문제, 걱정, 어려움",ku_2,60,false,
群,ぐん,그룹,gun_3,50,false,
刑,けい,형벌,kei_2,50,false,
経緯,けいい,"일련의 사건, 코스",keii_2,50,false,
計器,けいき,"미터, 게이지",keiki_2,50,false,
契機,けいき,기회,keiki_3,60,false,
携帯,けいたい,"뭔가를 들고, 휴대전화",keitai,70,false,
形態,けいたい,"형태, 모양",keitai_2,50,false,
血管,けっかん,혈관,kekkan_2,50,false,
決行,けっこう,"(결의를 갖고) 수행하다, 실행하다 (예: 계획)",kekkou,50,false,
件,けん,"문제, 사건, 물건",ken_3,50,false,
減少,げんしょう,"감소, 쇠퇴",genshou_2,70,false,
公演,こうえん,공개 공연,kouen_2,60,false,
後悔,こうかい,"후회, 회개",koukai,60,false,
航海,こうかい,항해,koukai_2,50,false,
拘束,こうそく,"제한, 제지",kousoku_2,50,false,
荒廃,こうはい,망치다,kouhai_2,50,false,
降伏,こうふく,"항복, 복종",koufuku_2,50,false,
興奮,こうふん,"흥분, 자극",koufun,60,false,
語句,ごく,"단어, 문구",goku_2,50,false,
個々,ここ,"개인, 하나씩",koko,50,false,
故人,こじん,고인,kojin_2,50,false,
小銭,こぜに,"동전, 잔돈",kozeni,50,false,
ことによると,ことによると,(상황에 따라),kotoniyoruto,50,false,
コンテスト,コンテスト,경쟁,kontesuto,50,false,
採集,さいしゅう,모으다,saishuu_2,60,false,
作,さく,"일, 수확",saku_3,50,false,
策,さく,"계획, 정책",saku_4,50,false,
設備,せつび,"장비, 장치, 시설",setsubi,60,false,
絶滅,ぜつめつ,"파괴, 멸종",zetsumetsu,60,false,
節約,せつやく,절약하다,setsuyaku,60,false,
攻める,せめる,공격하다,semeru,50,false,
責める,せめる,비난하다,semeru_2,60,false,
善,ぜん,"좋은, 미덕",zen,60,false,
全,ぜん,"전부, 전체",zen_2,50,false,
全員,ぜんいん,전원,zen'in,50,false,
専攻,せんこう,"전공과목, 특별학습",senkou,60,false,
全国,ぜんこく,전국,zenkoku,60,false,
洗剤,せんざい,세정제,senzai,60,false,
先日,せんじつ,"저번에, 며칠 전",senjitsu,60,false,
前者,ぜんしゃ,전자,zensha,60,false,
選手,せんしゅ,팀에 선발된 선수(보통 운동선수),senshu,60,false,
全身,ぜんしん,"전신, 전신(인물)",zenshin,60,false,
前進,ぜんしん,"전진하다, 추진하다, 진보하다",zenshin_2,60,false,
センター,センター,센터,sentaa,50,false,
全体,ぜんたい,"전체, 무엇이든 (문제가 됩니다)",zentai,60,false,
選択,せんたく,선택,sentaku,60,false,
宣伝,せんでん,"광고, 홍보",senden,60,false,
象,ぞう,코끼리,zou,60,false,
騒音,そうおん,소음,souon,60,false,
増加,ぞうか,"증가, 추가",zouka,60,false,
操作,そうさ,"운영, 관리, 처리",sousa,60,false,
想像,そうぞう,"상상, 추측",souzou,60,false,
相続,そうぞく,"계승, 상속",souzoku,60,false,
装置,そうち,"장비, 설치, 장치",souchi,60,false,
相当,そうとう,"상당히, 꽤, ～의 가치가 있다",soutou,60,false,
速度,そくど,"속도, 속력",sokudo,60,false,
底,そこ,"바닥, 밑창",soko,60,false,
そこで,そこで,"그래서 (conj.), 따라서",sokode,50,false,
組織,そしき,"조직, 구조",soshiki,60,false,
そして,そして,그런 다음,soshite,50,false,
注ぐ,そそぐ,(에) 붓다,sosogu,60,false,
育つ,そだつ,"자라다, 성장하다(성장하다)",sodatsu,60,false,
そっくり,そっくり,"분할 이미지, 전적으로",sokkuri,60,false,
そっと,そっと,부드럽게,sotto,50,false,
袖,そで,소매,sode,60,false,
備える,そなえる,"준비하다, 저장하다",sonaeru,60,false,
具える,そなえる,갖추어져 있다,sonaeru_2,50,false,
そのうえ,そのうえ,게다가,sonoue,50,false,
そのうち,そのうち,"머지않아, 결국, 조만간",sonouchi,50,false,
そのまま,そのまま,변함없이 있는 그대로(예: 지금),sonomama,50,false,
蕎麦,そば,소바(메밀국수),soba,50,false,
ソファー,ソファー,소파,sofaa,50,false,
粗末,そまつ,"겸손한, 비참한, 조잡한",somatsu,60,false,
それぞれ,それぞれ,각각,sorezore,50,false,
それでも,それでも,"하지만 (여전히), 그럼에도 불구하고",soredemo,60,false,
それと,それと,그리고,soreto,50,false,
それとも,それとも,"아니면, 그렇지 않으면",soretomo,60,false,
揃う,そろう,"완전해지다, 동등해지다",sorou,60,false,
揃える,そろえる,"일을 정리하다, 정리하다",soroeru,60,false,
損,そん,"손실, 불이익",son,60,false,
損害,そんがい,"손상, 손실",songai,60,false,
尊敬,そんけい,"존경, 명예",sonkei,60,false,
存在,そんざい,존재,sonzai,60,false,
尊重,そんちょう,"존경하다, 존중하다",sonchou,60,false,
田,た,논,ta,50,false,
他,た,기타(특히 장소 및 사물),ta_2,60,false,
対,たい,"한 쌍, 커플, 세트",tai,60,false,
大,だい,"크다, 훌륭하다",dai,50,false,
題,だい,"제목, 주제",dai_2,50,false,
体育,たいいく,"체육, 체조, 육상",taiiku,60,false,
体温,たいおん,온도 (몸),taion,60,false,
大会,たいかい,"컨벤션, (큰) 토너먼트, 대중 집회",taikai,60,false,
大気,たいき,대기,taiki,60,false,
代金,だいきん,"가격, 비용",daikin,60,false,
退屈,たいくつ,지루하다,taikutsu,60,false,
滞在,たいざい,"머물다, 체류하다",taizai,60,false,
大使,たいし,대사,taishi,60,false,
大した,たいした,"상당한, 중대한",taishita,60,false,
体重,たいじゅう,(몸) 체중,taijuu,60,false,
対象,たいしょう,"목표, (예배, 연구 등의) 대상, 주제(즉, 과세)",taishou,60,false,
対照,たいしょう,"대조, 비교",taishou_2,50,false,
大臣,だいじん,내각 장관,daijin,60,false,
対する,たいする,"직면하다, 반대하다",taisuru,60,false,
大戦,たいせん,"큰 전쟁, 큰 전투",taisen,60,false,
態度,たいど,"태도, 매너",taido,60,false,
大統領,だいとうりょう,대통령,daitouryou,60,false,
大半,たいはん,"대부분의, 대다수의, 주로",taihan,60,false,
代表,だいひょう,"대표, 대표단",daihyou,60,false,
大部分,だいぶぶん,"대부분의 부분, 대다수",daibubun,60,false,
タイプライター,タイプライター,타이프라이터,taipuraitaa,50,false,
逮捕,たいほ,체포,taiho,60,false,
題名,だいめい,제목,daimei,60,false,
ダイヤ,ダイヤ,"(철도) 일정, 다이아몬드",daiya,50,false,
太陽,たいよう,해,taiyou,60,false,
平ら,たいら,"평탄함, 수평, 매끄러움",taira,60,false,
代理,だいり,"대표, 대리인",dairi,60,false,
大陸,たいりく,대륙,tairiku,60,false,
倒す,たおす,"쓰러뜨리다, 때려눕히다",taosu,60,false,
タオル,タオル,(손) 수건,taoru,50,false,
だが,だが,"하지만, 그러나",daga,50,false,
互い,たがい,"상호, 서로",tagai,60,false,
高める,たかめる,"높이다, 들어올리다",takameru,60,false,
宝,たから,보물,takara,60,false,
宅,たく,집,taku,50,false,
炊く,たく,"삶다, 요리하다",taku_2,50,false,
焚く,たく,"태우다, 불을 붙이다, 불을 피우다",taku_3,50,false,
抱く,だく,포옹하다,daku,60,false,
だけど,だけど,하지만,dakedo,50,false,
たしか,たしか,"물론이죠, 제 기억이 맞다면요",tashika,50,false,
確かめる,たしかめる,"확인하다, 확실히 하다",tashikameru,60,false,
多少,たしょう,조금,tashou,60,false,
助かる,たすかる,"구원받기 위해, (뭔가) 도움이 (v.i.)",tasukaru,50,false,
助ける,たすける,"도와주다(v.t.), 구원하다, 구출하다",tasukeru,60,false,
ただ,ただ,"무료, 그냥 (～), 오직 (～)",tada,50,false,
只,ただ,"무료로, 단지",tada_2,50,false,
唯,ただ,"단순한, 유일한, 평범한",tada_3,60,false,
戦い,たたかい,"전투, 싸우다",tatakai,60,false,
戦う,たたかう,"싸우다, 경쟁하다",tatakau,60,false,
叩く,たたく,때리다,tataku,60,false,
直ちに,ただちに,즉시,tadachini,70,false,
畳む,たたむ,(옷을) 접다,tatamu,60,false,
立ち上がる,たちあがる,일어서다,tachiagaru,50,false,
立場,たちば,"입장, 위치, 상황",tachiba,60,false,
建つ,たつ,"서다, 세워지다 (v.i.), 세우다, 세워지다",tatsu,50,false,
経つ,たつ,(시간이) 지나가다,tatsu_2,60,false,
達する,たっする,도달하다,tassuru,60,false,
唯,たった,"단지, 그냥",tatta,60,false,
だって,だって,"하지만, 왜냐하면, 심지어",datte,60,false,
たっぷり,たっぷり,"가득한, 넉넉한",tappuri,50,false,
たとえ,たとえ,"그래도, 아무리 그래도",tatoe,50,false,
谷,たに,골짜기,tani,60,false,
他人,たにん,"관련 없는 사람, 낯선 사람",tanin,50,false,
種,たね,"씨앗, 재료, 원인",tane,60,false,
束,たば,"뭉치, 묶음",taba,60,false,
足袋,たび,일본식 양말(발가락이 갈라진 양말),tabi,50,false,
度,たび,발생 카운터,tabi_2,60,false,
旅,たび,여행,tabi_3,60,false,
たびたび,たびたび,"자주, 반복적으로",tabitabi,50,false,
玉,たま,"공, 구체, 동전",tama,50,false,
球,たま,"지구본, 구, 공",tama_2,50,false,
弾,たま,"총알, 총",tama_3,60,false,
偶,たま,"짝수, 커플, 친구",tama_4,50,false,
騙す,だます,속이다,damasu,50,false,
偶々,たまたま,"뜻하지 않게, 우연히",tamatama,50,false,
たまらない,たまらない,"참을 수 없는, 견딜 수 없는",tamaranai,50,false,
溜まる,たまる,"모으다, 축적하다",tamaru,50,false,
黙る,だまる,침묵하다,damaru,60,false,
試し,ためし,"재판, 테스트",tameshi,60,false,
試す,ためす,"시도하다, 시험하다",tamesu,60,false,
溜める,ためる,"축적하다, 모으다",tameru,60,false,
便り,たより,"뉴스, 서신, 편지",tayori,60,false,
頼る,たよる,"의지하다, 의존하다",tayoru,60,false,
段,だん,"계단, 등급",dan,60,false,
単位,たんい,"학점(학교 과정), 단위, 명칭",tan'i,50,false,
単語,たんご,"단어, 어휘",tango,60,false,
男子,だんし,청년,danshi,60,false,
単純,たんじゅん,간단,tanjun,60,false,
誕生,たんじょう,출생,tanjou,60,false,
ダンス,ダンス,춤,dansu,50,false,
団体,だんたい,"조직, 협회",dantai,60,false,
担当,たんとう,(에서) 담당,tantou,60,false,
単なる,たんなる,"단순한, 순수한",tannaru,60,false,
単に,たんに,"단순히, 단지",tanni,60,false,
地,ち,지구,chi,50,false,
地位,ちい,"(사회적) 지위, 지위",chii,60,false,
地域,ちいき,지역,chiiki,60,false,
チーズ,チーズ,치즈,chiizu,50,false,
チーム,チーム,팀,chiimu,50,false,
知恵,ちえ,"지혜, 재치, 지능",chie,60,false,
地下,ちか,지하,chika,60,false,
違い,ちがい,"차이, 불일치",chigai,60,false,
違いない,ちがいない,"(문구) 물론이죠, 착각하지 마세요, 확실히요",chigainai,50,false,
近頃,ちかごろ,요즘,chikagoro,60,false,
地球,ちきゅう,지구,chikyuu,60,false,
地区,ちく,"지구, 섹션",chiku,60,false,
遅刻,ちこく,"지각하다, 늦게 오다",chikoku,60,false,
知事,ちじ,현 지사,chiji,60,false,
知識,ちしき,"지식, 정보",chishiki,60,false,
父親,ちちおや,아버지,chichioya,60,false,
知能,ちのう,"지능, 두뇌",chinou,60,false,
地平線,ちへいせん,수평선,chiheisen,60,false,
地方,ちほう,"지역, 지방",chihou,60,false,
茶,ちゃ,차,cha,50,false,
チャンス,チャンス,기회,chansu,50,false,
ちゃんと,ちゃんと,"완벽하게, 적절하게, 정확하게",chanto,50,false,
中,ちゅう,"내부, 중간, 가운데",chuu,60,false,
注,ちゅう,"주석, 설명문",chuu_2,50,false,
中央,ちゅうおう,"중앙, 중간",chuuou,60,false,
中学,ちゅうがく,중학교,chuugaku,60,false,
中古,ちゅうこ,중고,chuuko,60,false,
中止,ちゅうし,"정지, 중단",chuushi,60,false,
駐車,ちゅうしゃ,주차(예: 자동차),chuusha,60,false,
昼食,ちゅうしょく,점심(昼ご飯(ひuruごはん)과 동일),chuushoku,60,false,
中心,ちゅうしん,"중심, 핵심",chuushin,60,false,
注目,ちゅうもく,"주의, 관찰",chuumoku,60,false,
注文,ちゅうもん,"주문, 요청",chuumon,60,false,
長期,ちょうき,오랜 기간,chouki,60,false,
調査,ちょうさ,조사,chousa,60,false,
調子,ちょうし,"상태, 조율, 톤",choushi,60,false,
頂上,ちょうじょう,"정상, 봉우리",choujou,60,false,
ちょうだい,ちょうだい,"-- kuだsai의 구어체 형태, 일반적으로 어린이나 여성이 사용합니다.",choudai,50,false,
貯金,ちょきん,(은행) 저축,chokin,60,false,
直接,ちょくせつ,"직접적인, 즉각적인, 직접적으로",chokusetsu,60,false,
著者,ちょしゃ,작가,chosha,60,false,
散らす,ちらす,"흩어지게 하다, 분산시키다",chirasu,50,false,
散る,ちる,"떨어지다, 흩어지다 (예: 꽃이 피다)",chiru,50,false,
遂に,ついに,"드디어, 마침내",tsuini,60,false,
通過,つうか,"통과하다, 지나가다",tsuuka,60,false,
通貨,つうか,통화,tsuuka_2,50,false,
通学,つうがく,학교로 통근,tsuugaku,60,false,
通勤,つうきん,직장으로 통근,tsuukin,60,false,
通行,つうこう,"통과하다, 지나가다",tsuukou,60,false,
通じる,つうじる,"달려가다, 이끌다, 소통하다",tsuujiru,60,false,
通信,つうしん,"서신, 통신",tsuushin,60,false,
通訳,つうやく,"해석, 통역사",tsuuyaku,60,false,
捕まる,つかまる,"체포되다, 잡힐",tsukamaru,60,false,
掴む,つかむ,붙잡다,tsukamu,60,false,
疲れ,つかれ,피로,tsukare,60,false,
付き合い,つきあい,"사회화, 우정, 협회",tsukiai,50,false,
付合う,つきあう,어울리다,tsukiau,50,false,
次々,つぎつぎ,"차례로, 하나씩",tsugitsugi,50,false,
付く,つく,"인접하다, 부착하다",tsuku,60,false,
就く,つく,"(자리에) 자리를 잡다, 앉다(자리에 앉다), 공부하다(선생님 밑에서)",tsuku_2,60,false,
突く,つく,"찌르다, 공격하다",tsuku_3,50,false,
次ぐ,つぐ,"다음 순위에 오다, 뒤따르다",tsugu,50,false,
注ぐ,つぐ,(에) 붓다,tsugu_2,60,false,
付ける,つける,"첨부하다, 합류하다, 추가하다",tsukeru,50,false,
着ける,つける,"입다, 작성하다",tsukeru_2,50,false,
