word,hiragana,meaning,romaji,score,used,day
着飾る,きかざる,차려 입다,kikazaru,50,false,
気兼ね,きがね,"망설임, 자신 없음, 제약 느낌",kigane,50,false,
気軽,きがる,"쾌활한, 활기가 넘치는, 가벼운 마음",kigaru,60,false,
危機,きき,위기,kiki,60,false,
聞き取り,ききとり,듣기 이해,kikitori,50,false,
効き目,ききめ,"효과, 미덕, 효능",kikime,50,false,
帰京,ききょう,도쿄로 복귀,kikyou,50,false,
戯曲,ぎきょく,"연극, 드라마",gikyoku,50,false,
基金,ききん,"기금, 재단",kikin,50,false,
喜劇,きげき,"코미디, 재미있는 쇼",kigeki,50,false,
議決,ぎけつ,"결의, 결정, 투표",giketsu,50,false,
棄権,きけん,"투표를 기권하다, 권리를 포기하다",kiken,50,false,
既婚,きこん,기혼,kikon,50,false,
気障,きざ,"가식, 자만, 속물근성",kiza,50,false,
記載,きさい,"언급, 입장",kisai,50,false,
兆,きざし,"표시, 징조, 지시",kizashi,50,false,
気質,きしつ,"성격, 기질",kishitsu,50,false,
期日,きじつ,"확정일, 결산일",kijitsu,60,false,
きしむ,きしむ,"항아리에 넣다, 삐걱거리다, 갈다",kishimu,50,false,
議事堂,ぎじどう,다이어트 빌딩,gijidou,50,false,
記述,きじゅつ,설명하다,kijutsu,50,false,
気象,きしょう,"날씨, 기후",kishou,60,false,
傷付く,きずつく,상처를 입다,kizutsuku,50,false,
傷付ける,きずつける,"상처를 입히다, 누군가의 감정을 상하게 하다",kizutsukeru,50,false,
犠牲,ぎせい,희생,gisei,60,false,
汽船,きせん,기선,kisen,50,false,
寄贈,きぞう,"기부, 발표",kizou,50,false,
偽造,ぎぞう,위조,gizou,50,false,
貴族,きぞく,"고귀한, 귀족",kizoku,50,false,
議題,ぎだい,"토론 주제, 안건",gidai,60,false,
鍛える,きたえる,"위조하다, 훈련시키다",kitaeru,60,false,
気立て,きだて,"성격이 좋은, 마음이 착한",kidate,50,false,
来る,きたる,"오다, 접근하다",kitaru,60,false,
きちっと,きちっと,"정확하게, 완벽하게",kichitto,50,false,
几帳面,きちょうめん,"체계적인, 시간을 잘 지키는, 꾸준한",kichoumen,50,false,
きっかり,きっかり,정확하게,kikkari,50,false,
きっちり,きっちり,"정확하게, 단단히",kitchiri,50,false,
きっぱり,きっぱり,"분명하게, 분명히",kippari,50,false,
規定,きてい,"규제, 조항",kitei,70,false,
起点,きてん,출발점,kiten,50,false,
軌道,きどう,"궤도, 길",kidou,50,false,
技能,ぎのう,"기술, 능력",ginou,50,false,
規範,きはん,"모델, 표준, 예",kihan,50,false,
気品,きひん,우아함,kihin,50,false,
気風,きふう,"성격, 특성, 정신",kifuu,50,false,
起伏,きふく,파동,kifuku,50,false,
規模,きぼ,"규모, 범위, 계획, 구조",kibo,70,false,
気まぐれ,きまぐれ,"변덕, 고르지 못한 성격",kimagure,50,false,
生真面目,きまじめ,"진지함, 성실함",kimajime,50,false,
期末,きまつ,(시즌이나 학기의 끝),kimatsu,50,false,
きまりわるい,きまりわるい,"기분이 이상하다, 부끄럽다",kimariwarui,50,false,
記名,きめい,"서명, 등록",kimei,50,false,
規約,きやく,"계약, 규칙, 코드",kiyaku,50,false,
脚色,きゃくしょく,극화(예: 영화,kyakushoku,50,false,
逆転,ぎゃくてん,"(갑자기) 변화, 반전",gyakuten,50,false,
脚本,きゃくほん,대본,kyakuhon,50,false,
華奢,きゃしゃ,"섬세한, 날씬한",kyasha,50,false,
客観,きゃっかん,목적,kyakkan,50,false,
キャッチ,キャッチ,잡다,kyatchi,50,false,
キャリア,キャリア,"경력, 경력 공무원",kyaria,50,false,
救援,きゅうえん,"구호, 구조, 강화",kyuuen,50,false,
休学,きゅうがく,"휴학, 정학",kyuugaku,50,false,
究極,きゅうきょく,"궁극적인, 최종적인",kyuukyoku,60,false,
窮屈,きゅうくつ,"좁다, 빡빡하다, 형식적이다",kyuukutsu,50,false,
球根,きゅうこん,(식물) 전구,kyuukon,50,false,
救済,きゅうさい,"구호, 원조, 구조",kyuusai,60,false,
給仕,きゅうじ,웨이터,kyuuji,50,false,
給食,きゅうしょく,"급식, 급식 제공",kyuushoku,50,false,
休戦,きゅうせん,휴전,kyuusen,50,false,
宮殿,きゅうでん,궁전,kyuuden,50,false,
旧知,きゅうち,"오랜 친구, 오랜 우정",kyuuchi,50,false,
窮乏,きゅうぼう,빈곤,kyuubou,50,false,
寄与,きよ,"공헌, 봉사",kiyo,50,false,
強,きょう,강한,kyou,50,false,
～狂,～きょう,"미치광이, 팬, 괴물",～kyou,50,false,
驚異,きょうい,"경이로움, 기적",kyoui,50,false,
教科,きょうか,"과목, 커리큘럼",kyouka,50,false,
協会,きょうかい,"협회, 사회, 조직",kyoukai,60,false,
共学,きょうがく,남녀 공학,kyougaku,50,false,
共感,きょうかん,"공감, 반응",kyoukan,60,false,
境遇,きょうぐう,"환경, 상황",kyouguu,50,false,
教訓,きょうくん,"교훈, 도덕적 교훈",kyoukun,60,false,
強行,きょうこう,"강요하다, 집행하다",kyoukou,50,false,
強硬,きょうこう,"확고한, 활발한, 완고한",kyoukou_2,50,false,
教材,きょうざい,교재,kyouzai,50,false,
凶作,きょうさく,흉작,kyousaku,50,false,
業者,ぎょうしゃ,상인,gyousha,50,false,
教習,きょうしゅう,"훈련, 지도",kyoushuu,50,false,
郷愁,きょうしゅう,향수병,kyoushuu_2,50,false,
教職,きょうしょく,교직,kyoushoku,50,false,
興じる,きょうじる,즐겁게 하다,kyoujiru,50,false,
強制,きょうせい,"의무, 강요, 집행",kyousei,60,false,
行政,ぎょうせい,관리,gyousei,50,false,
業績,ぎょうせき,"성취, 일, 공헌",gyouseki,60,false,
共存,きょうぞん,공존,kyouzon,50,false,
協定,きょうてい,"배열, 계약",kyoutei,50,false,
郷土,きょうど,고국,kyoudo,50,false,
脅迫,きょうはく,"위협, 강요",kyouhaku,60,false,
業務,ぎょうむ,"사업, 업무, 일",gyoumu,60,false,
共鳴,きょうめい,"공명, 공감",kyoumei,50,false,
郷里,きょうり,"출생지, 고향",kyouri,50,false,
強烈,きょうれつ,"강한, 강렬한, 심한",kyouretsu,60,false,
共和,きょうわ,"공화주의, 협력",kyouwa,50,false,
局限,きょくげん,"제한하다, 현지화하다",kyokugen,50,false,
極端,きょくたん,극단,kyokutan,70,false,
居住,きょじゅう,거주,kyojuu,50,false,
拒絶,きょぜつ,거절,kyozetsu,50,false,
漁船,ぎょせん,낚시 보트,gyosen,50,false,
漁村,ぎょそん,어촌 마을,gyoson,50,false,
拒否,きょひ,"거부, 거절",kyohi,70,false,
許容,きょよう,"허가, 용서",kyoyou,50,false,
清らか,きよらか,"깨끗하다, 순수하다, 순결하다",kiyoraka,50,false,
きらびやか,きらびやか,"화려한, 눈부신",kirabiyaka,50,false,
～きり,～きり,오직,～kiri,60,false,
義理,ぎり,"감사의 빚, 의무",giri,50,false,
切替,きりかえ,"교환, 변환, 전환",kirikae,50,false,
気流,きりゅう,대기 전류,kiryuu,50,false,
切れ目,きれめ,"휴식, 일시 정지, 틈",kireme,50,false,
疑惑,ぎわく,"의심, 의혹",giwaku,50,false,
極めて,きわめて,"극도로, 극히 (서체 표현)",kiwamete,60,false,
近眼,きんがん,근시,kingan,50,false,
緊急,きんきゅう,긴급한,kinkyuu,60,false,
近郊,きんこう,"교외, 외곽",kinkou,50,false,
均衡,きんこう,균형,kinkou_2,50,false,
禁じる,きんじる,금지하다,kinjiru,50,false,
勤勉,きんべん,근면,kinben,60,false,
吟味,ぎんみ,"조사, 면밀한 조사",ginmi,50,false,
勤務,きんむ,"봉사, 의무, 일",kinmu,60,false,
禁物,きんもつ,"금기, 금지된 것",kinmotsu,50,false,
勤労,きんろう,"노동, 노력, 근면한 봉사",kinrou,50,false,
クイズ,クイズ,놀리다,kuizu,50,false,
食い違う,くいちがう,"서로 교차하다, 서로 다르다",kuichigau,50,false,
空間,くうかん,"공간, 방, 영공",kuukan,60,false,
空腹,くうふく,굶주림,kuufuku,50,false,
区画,くかく,"구분, 구역",kukaku,50,false,
区間,くかん,부분,kukan,50,false,
茎,くき,줄기,kuki,50,false,
区切り,くぎり,"끝, 정지, 구두점",kugiri,60,false,
くぐる,くぐる,"통과하다, 돌아다니다",kuguru,50,false,
くじ (～をひく),くじ (～をひく),"복권, 많이",kuji_(～wohiku),50,false,
くじびき,くじびき,"복권, 추첨",kujibiki,50,false,
くすぐったい,くすぐったい,불안정한,kusuguttai,50,false,
愚痴,ぐち,"쓸데없는 불평, 투덜대다",guchi,60,false,
口吟む,くちずさむ,겸손하다,kuchizusamu,50,false,
嘴,くちばし,"부리, 빌",kuchibashi,50,false,
朽ちる,くちる,썩다,kuchiru,50,false,
覆す,くつがえす,"뒤엎다, 전복시키다",kutsugaesu,50,false,
くっきり,くっきり,"뚜렷하게, 대담하게",kukkiri,50,false,
屈折,くっせつ,"굽힘, 들여쓰기, 굴절",kussetsu,50,false,
ぐっと,ぐっと,"단단하게, 빠르게, 더",gutto,50,false,
首飾り,くびかざり,목걸이,kubikazari,50,false,
首輪,くびわ,"목걸이, 초커",kubiwa,50,false,
組み込む,くみこむ,"삽입하다, 포함하다, 잘라내다(인쇄)",kumikomu,60,false,
組み合わせる,くみあわせる,"함께하다, 결합하다",kumiawaseru,50,false,
蔵,くら,"창고, 지하실",kura,50,false,
グレー,グレー,회색,guree,50,false,
クレーン,クレーン,기중기,kureen,50,false,
玄人,くろうと,전문가,kurouto,50,false,
黒字,くろじ,검정색의 균형 (그림),kuroji,50,false,
軍艦,ぐんかん,"군함, 전함",gunkan,50,false,
軍事,ぐんじ,군사,gunji,60,false,
君主,くんしゅ,"통치자, 군주",kunshu,50,false,
群集,ぐんしゅう,"(사회적) 집단, 군중, 폭도",gunshuu,50,false,
群衆,ぐんしゅう,"(사회적) 집단, 군중, 폭도",gunshuu_2,50,false,
軍備,ぐんび,"군비, 군사 준비",gunbi,50,false,
軍服,ぐんぷく,군복이나 해군복,gunpuku,50,false,
芸,げい,"예술, 성취, 퍼포먼스",gei,50,false,
経過,けいか,"통과, 진행",keika,60,false,
軽快,けいかい,"활기찬, 캐주얼한, 가벼운",keikai,50,false,
警戒,けいかい,"경고, 훈계, 경계",keikai_2,60,false,
敬具,けいぐ,감사합니다(편지 끝에 사용됨),keigu,50,false,
軽減,けいげん,"감소하다, 줄이다",keigen,70,false,
掲載,けいさい,외관(예: 종이로 된 기사),keisai,60,false,
傾斜,けいしゃ,"경사, 딥",keisha,50,false,
形成,けいせい,형성,keisei,60,false,
形勢,けいせい,"상황, 전망",keisei_2,50,false,
軽率,けいそつ,"생각이 없는, 부주의한, 성급한",keisotsu,50,false,
刑罰,けいばつ,"심판, 형벌",keibatsu,50,false,
経費,けいひ,"비용, 지출",keihi,70,false,
警部,けいぶ,경찰 조사관,keibu,50,false,
転換,てんかん,"개종하다, 전환시키다",tenkan,70,false,
転居,てんきょ,"이사하다, 거주지를 바꾸다",tenkyo,50,false,
転勤,てんきん,(회사의 다른 사무실로) 이전,tenkin,60,false,
点検,てんけん,"검사, 점검",tenken,70,false,
電源,でんげん,"전기의 근원, 전력(예: TV의 버튼)",dengen,60,false,
天国,てんごく,천국,tengoku,50,false,
天才,てんさい,천재,tensai,70,false,
天災,てんさい,"자연재해, 재난",tensai_2,50,false,
展示,てんじ,"전시, 디스플레이",tenji,70,false,
伝説,でんせつ,"전통, 전설, 민속",densetsu,50,false,
点線,てんせん,점선,tensen,50,false,
転じる,てんじる,"돌리다, 변속하다",tenjiru,50,false,
転ずる,てんずる,"돌리다, 변속하다",tenzuru,50,false,
天体,てんたい,천체,tentai,50,false,
伝達,でんたつ,"전송(예: 뉴스, 커뮤니케이션, 배달)",dentatsu,60,false,
天地,てんち,"하늘과 땅, 우주",tenchi,50,false,
てんで,てんで,"(아님) 전혀, 전혀, 전적으로",tende,50,false,
転任,てんにん,게시물 변경,tennin,50,false,
展望,てんぼう,전망,tenbou,50,false,
伝来,でんらい,"조상, 유전, 수입",denrai,50,false,
転落,てんらく,"추락, 저하",tenraku,50,false,
問い合わせる,といあわせる,"문의하다, 정보를 구하다",toiawaseru,60,false,
当～,とう～,"우리 ～ (예: 호텔, 비행기 등)",tou～,50,false,
胴,どう,"트렁크, 바디, 프레임",dou,50,false,
同意,どうい,"합의, 동의, 같은 의미",doui,50,false,
動員,どういん,동원,douin,60,false,
同感,どうかん,"동의, 같은 의견, 같은 느낌",doukan,50,false,
陶器,とうき,도자기,touki,60,false,
討議,とうぎ,"논쟁, 토론",tougi,50,false,
動機,どうき,"동기, 유인",douki,70,false,
等級,とうきゅう,"학년, 수업",toukyuu,50,false,
同級,どうきゅう,"같은 학년, 같은 반",doukyuu,50,false,
同居,どうきょ,동거하다,doukyo,60,false,
登校,とうこう,출석 (학교에서),toukou,60,false,
統合,とうごう,"통합, 통일, 종합",tougou,60,false,
動向,どうこう,"경향, 움직임, 태도",doukou,50,false,
投資,とうし,투자,toushi,60,false,
同情,どうじょう,"동정, 연민, 공감",doujou,60,false,
道場,どうじょう,"(아치) 도장, 무술 수련에 사용되는 홀, 만다라",doujou_2,50,false,
統制,とうせい,"규제, 통제",tousei,60,false,
当選,とうせん,"당선되다, 상을 받다",tousen,50,false,
逃走,とうそう,"도주, 탈영, 탈출",tousou,50,false,
統率,とうそつ,"지휘, 장군, 지도력",tousotsu,50,false,
到達,とうたつ,"도달하다, 달성하다, 도착하다",toutatsu,70,false,
統治,とうち,"지배하다, 통치하다",touchi,50,false,
仕切る,しきる,"구분하다, 나누다, 표시하다",shikiru,50,false,
資金,しきん,"자금, 자본",shikin,60,false,
軸,じく,"축, 줄기, 샤프트",jiku,50,false,
しくじる,しくじる,"실패하다, 실수하다",shikujiru,50,false,
仕組,しくみ,"구조, 메커니즘",shikumi,50,false,
死刑,しけい,사형,shikei,50,false,
湿気る,しける,촉촉해야,shikeru,50,false,
施行,しこう,"집행, 운영",shikou,50,false,
思考,しこう,생각,shikou_2,70,false,
志向,しこう,"의도, 목표",shikou_3,50,false,
嗜好,しこう,"취향, 좋아하는 것, 선호하는 것",shikou_4,50,false,
事項,じこう,"문제, 항목, 사실",jikou,50,false,
時刻表,じこくひょう,"시간표, (열차) 시간표",jikokuhyou,50,false,
地獄,じごく,지옥,jigoku,60,false,
時差,じさ,시차,jisa,60,false,
自在,じざい,"자유롭게, 마음대로",jizai,50,false,
視察,しさつ,"검사, 관찰",shisatsu,60,false,
資産,しさん,"재산, 재물, 자산",shisan,60,false,
支持,しじ,지원하다,shiji,70,false,
自主,じしゅ,"독립, 자율",jishu,60,false,
自首,じしゅ,항복하다,jishu_2,50,false,
刺繍,ししゅう,자수,shishuu,50,false,
市場,しじょう,(the) 시장 (개념으로),shijou,60,false,
辞職,じしょく,사직,jishoku,50,false,
雫,しずく,(물방울),shizuku,50,false,
システム,システム,체계,shisutemu,50,false,
沈める,しずめる,가라앉다,shizumeru,60,false,
施設,しせつ,"설립, 시설",shisetsu,60,false,
事前,じぜん,미리,jizen,70,false,
子息,しそく,(아들) 아들,shisoku,50,false,
持続,じぞく,"지속, 인내",jizoku,70,false,
自尊心,じそんしん,"자존심, 자만심",jisonshin,50,false,
慕う,したう,동경하다,shitau,50,false,
下心,したごころ,"비밀 의도, 동기",shitagokoro,50,false,
下地,したじ,기초,shitaji,50,false,
親しむ,したしむ,"친해지다, 친구가 되다",shitashimu,60,false,
下調べ,したしらべ,예비 조사,shitashirabe,50,false,
愛想,あいそう,사교성,aisou,50,false,
間柄,あいだがら,관계,aidagara,50,false,
合間,あいま,간격,aima,60,false,
敢えて,あえて,"대담하다(하다), 모험하다(하다), 도전하다(하다)",aete,50,false,
仰ぐ,あおぐ,"존경하다, 부탁하다",aogu,50,false,
垢,あか,"흙, 오물",aka,50,false,
赤字,あかじ,"적자, 적자에 들어가다",akaji,70,false,
明かす,あかす,"공개하다, 깨어있다",akasu,50,false,
赤らむ,あからむ,"붉어지다, 얼굴이 붉어지다",akaramu,50,false,
上がり,あがり,"오르막, 소득, 완료, 중지",agari,50,false,
諦め,あきらめ,"사임, 화해, 위로",akirame,60,false,
アクセル,アクセル,(약어) 가속기,akuseru,50,false,
あくどい,あくどい,화려한 악순환,akudoi,50,false,
顎,あご,턱,ago,50,false,
憧れ,あこがれ,"동경, 열망",akogare,60,false,
麻,あさ,마,asa,50,false,
あざ,あざ,"반점, 타박상",aza,50,false,
浅ましい,あさましい,"부끄러운, 비열한",asamashii,50,false,
欺く,あざむく,속이다,azamuku,50,false,
鮮やか,あざやか,"생생한, 선명한",azayaka,60,false,
嘲笑う,あざわらう,비웃다,azawarau,50,false,
悪しからず,あしからず,"오해하지 마세요, 하지만..., 미안해요",ashikarazu,50,false,
味わい,あじわい,맛,ajiwai,50,false,
焦る,あせる,"서두르다, 조급해하다",aseru,60,false,
あせる (こえが～),あせる (こえが～),"퇴색하다, 변색되다",aseru_(koega～),50,false,
値,あたい,"가치, 가격",atai,60,false,
値する,あたいする,"가치가 있다, 자격이 있다",ataisuru,50,false,
悪化,あっか,악화되다,akka,60,false,
扱い,あつかい,"치료, 서비스",atsukai,60,false,
呆気ない,あっけない,"충분하지 않다, 너무 빠르다(짧다, 길다 등)",akkenai,50,false,
あっさり,あっさり,"쉽게, 빠르게",assari,50,false,
斡旋,あっせん,"친절한 사무실, 중재",assen,50,false,
圧倒,あっとう,압도하다,attou,60,false,
圧迫,あっぱく,"압력, 강압, 억압",appaku,50,false,
あつらえる,あつらえる,"명령을 내리다, 주문을 하다",atsuraeru,50,false,
圧力,あつりょく,"스트레스, 압박감",atsuryoku,60,false,
当て,あて,"기대, 의존하다",ate,50,false,
～宛,～あて,for...(예: 편지에서),～ate,60,false,
当て字,あてじ,"발음에 해당하는 문자, 대체 문자",ateji,50,false,
跡継ぎ,あとつぎ,"상속인, 후계자",atotsugi,50,false,
後回し,あとまわし,연기하다,atomawashi,60,false,
油絵,あぶらえ,유화,aburae,50,false,
アプローチ,アプローチ,접근 (골프에서),apuroochi,50,false,
あべこべ,あべこべ,반대,abekobe,50,false,
甘える,あまえる,"버릇없는 아이처럼 행동하다, 아첨하다",amaeru,50,false,
雨具,あまぐ,비옷,amagu,50,false,
甘口,あまくち,달콤한 맛,amakuchi,50,false,
アマチュア,アマチュア,아마추어,amachua,50,false,
網,あみ,그물,ami,50,false,
操る,あやつる,"조작하다, 끈을 당기다",ayatsuru,50,false,
危ぶむ,あやぶむ,"두려워하다, 의심하다",ayabumu,50,false,
あやふや,あやふや,"불확실한, 모호한",ayafuya,50,false,
過ち,あやまち,"과실, 실수, 무분별함",ayamachi,60,false,
誤る,あやまる,실수하다,ayamaru,50,false,
歩み,あゆみ,"단계, 진행, 역사",ayumi,50,false,
歩む,あゆむ,걷기,ayumu,60,false,
予め,あらかじめ,"미리, 이전에",arakajime,60,false,
荒らす,あらす,"손상시키다, 침략하다",arasu,50,false,
争い,あらそい,"논쟁, 다툼, 갈등",arasoi,50,false,
改まる,あらたまる,"갱신하다, 형식적이다",aratamaru,50,false,
荒っぽい,あらっぽい,"거친, 무례한",arappoi,50,false,
アラブ,アラブ,아라비아 사람,arabu,50,false,
霰,あられ,우박(예: 떨어지는 얼음 공),arare,50,false,
有り様,ありさま,"상태, 조건",arisama,50,false,
ありのまま,ありのまま,사실은 있는 그대로 솔직하게,arinomama,50,false,
ありふれる,ありふれる,"일반적인, 보통의, 일상적인",arifureru,50,false,
アルカリ,アルカリ,알칼리,arukari,50,false,
アルミ,アルミ,"알루미늄(Al, 알루미늄)",arumi,50,false,
アワー,アワー,시간,awaa,50,false,
合わす,あわす,"함께하다, 마주하다, 단결하다",awasu,50,false,
～合せ,～あわせ,전체적으로,～awase,50,false,
アンコール,アンコール,연주,ankooru,50,false,
暗殺,あんさつ,암살,ansatsu,50,false,
暗算,あんざん,암산,anzan,50,false,
暗示,あんじ,"힌트, 제안",anji,50,false,
案じる,あんじる,고민하다,anjiru,50,false,
安静,あんせい,나머지,ansei,50,false,
案の定,あんのじょう,"물론이지, 평소처럼",annojou,60,false,
いい加減,いいかげん,"무작위, 무책임",iikagen,60,false,
言い訳,いいわけ,"변명, 설명",iiwake,60,false,
イェス,イェス,"예, 예수",iesu,50,false,
家出,いえで,집에서 도망치다,iede,50,false,
生かす,いかす,"무언가를 살려두다, 활용하다",ikasu,60,false,
いかに,いかに,"어떻게, 어떤 식으로",ikani,60,false,
いかにも,いかにも,정말로 (実に (じつに) 와 동일),ikanimo,60,false,
異議,いぎ,"반대, 항의",igi,50,false,
生き甲斐,いきがい,"사람이 살아가는 이유, 매우 중요한 것",ikigai,50,false,
行き違い,いきちがい,"오해, 불일치",ikichigai,50,false,
意気込む,いきごむ,열중하다,ikigomu,50,false,
育成,いくせい,"양육, 훈련, 재배",ikusei,60,false,
幾多,いくた,"많은, 수많은",ikuta,50,false,
"(花を～) 生ける, 活ける",(はなを～) いける,(꽃을) 배열하다,(hanawo～)_ikeru,50,false,
異見,いけん,"다른 의견, 반대",iken,50,false,
意向,いこう,"의도, 생각, 성향",ikou,50,false,
移行,いこう,으로 전환하다,ikou_2,70,false,
いざ,いざ,"자, 와라(이제) 결정적인 순간",iza,50,false,
移住,いじゅう,"이주, 이민",ijuu,60,false,
衣装,いしょう,"의복, 의상, 차림새",ishou,60,false,
いじる,いじる,"만지다, 함부로 다루다",ijiru,50,false,
異性,いせい,이성,isei,50,false,
遺跡,いせき,역사적인 유적,iseki,50,false,
依存,いぞん,의존,izon,60,false,
委託,いたく,"(판매용) 상품을 회사에) 위탁하다, 위탁하다",itaku,50,false,
いたって,いたって,"아주, 엄청나게, 극도로",itatte,50,false,
出世,しゅっせ,"승진, 성공적인 경력, 명성",shusse,60,false,
出題,しゅつだい,질문을 제안하다,shutsudai,50,false,
出動,しゅつどう,"동원, 행동",shutsudou,50,false,
出費,しゅっぴ,"비용, 지출",shuppi,50,false,
出品,しゅっぴん,전시하다,shuppin,50,false,
主導,しゅどう,주요 리더십,shudou,60,false,
主任,しゅにん,"담당자, 책임자",shunin,50,false,
首脳,しゅのう,"머리, 리더",shunou,50,false,
守備,しゅび,방어,shubi,50,false,
手法,しゅほう,기술,shuhou,60,false,
樹木,じゅもく,"나무와 관목, 정자",jumoku,50,false,
樹立,じゅりつ,"확립하다, 창조하다",juritsu,50,false,
準急,じゅんきゅう,지역 특급(급행보다 느린 열차),junkyuu,50,false,
準じる,じゅんじる,"따르다, 적용하다",junjiru,50,false,
～署,～しょ,부서,～sho,50,false,
～症,～しょう,질병,～shou,50,false,
～証,～しょう,"증명, 증명서",～shou_2,50,false,
～嬢,～じょう,젊은 숙녀,～jou,50,false,
上位,じょうい,"우월한, 더 높은 질서",joui,60,false,
上演,じょうえん,예술 공연,jouen,50,false,
城下,じょうか,성 근처 땅,jouka,50,false,
消去,しょうきょ,"제거, 지우기",shoukyo,50,false,
上空,じょうくう,"하늘, 높은 고도의 하늘, 상공",joukuu,60,false,
衝撃,しょうげき,"충격, 충돌, 탄도",shougeki,50,false,
証言,しょうげん,"증거, 증언",shougen,60,false,
証拠,しょうこ,증거,shouko,60,false,
照合,しょうごう,"확인, 검증",shougou,50,false,
詳細,しょうさい,세부사항,shousai,70,false,
上昇,じょうしょう,"오르다, 오름차순",joushou,60,false,
昇進,しょうしん,홍보,shoushin,60,false,
称する,しょうする,"이름을 따오다, 자기 자신을 부르다",shousuru,50,false,
情勢,じょうせい,"사물의 상태, 상태, 상황",jousei,60,false,
消息,しょうそく,"뉴스, 편지, 상황",shousoku,50,false,
承諾,しょうだく,"동의, 합의",shoudaku,50,false,
情緒,じょうちょ,"감정, 느낌",joucho,50,false,
情緒,じょうしょ,"감정, 느낌",jousho,50,false,
象徴,しょうちょう,상징,shouchou,70,false,
小児科,しょうにか,소아과,shounika,60,false,
使用人,しようにん,"직원, 하인",shiyounin,50,false,
情熱,じょうねつ,열정,jounetsu,60,false,
譲歩,じょうほ,"양보, 조정, 타협",jouho,60,false,
条約,じょうやく,조약,jouyaku,50,false,
勝利,しょうり,승리,shouri,60,false,
上陸,じょうりく,"착륙, 하선",jouriku,70,false,
蒸溜,じょうりゅう,증류,jouryuu,50,false,
奨励,しょうれい,"격려, 승진",shourei,60,false,
ショー,ショー,보여주다,shoo,50,false,
除外,じょがい,"예외, 제외",jogai,50,false,
職員,しょくいん,"직원, 인사",shokuin,60,false,
植民地,しょくみんち,식민지,shokuminchi,50,false,
職務,しょくむ,전문적인 업무,shokumu,60,false,
諸君,しょくん,신사 숙녀 여러분!,shokun,50,false,
助言,じょげん,"조언, 제안",jogen,60,false,
徐行,じょこう,천천히 가다,jokou,50,false,
所在,しょざい,소재,shozai,50,false,
所持,しょじ,소유,shoji,50,false,
所属,しょぞく,～에 속하다,shozoku,60,false,
処置,しょち,치료,shochi,50,false,
しょっちゅう,しょっちゅう,"항상, 끊임없이",shotchuu,50,false,
所定,しょてい,"고정된, 처방된",shotei,50,false,
所得,しょとく,소득,shotoku,60,false,
処罰,しょばつ,처벌,shobatsu,50,false,
初版,しょはん,초판,shohan,50,false,
書評,しょひょう,서평,shohyou,50,false,
処分,しょぶん,"처분, 거래, 처벌",shobun,60,false,
庶民,しょみん,"대중, 일반 사람들",shomin,50,false,
庶務,しょむ,총무,shomu,50,false,
所有,しょゆう,"소유물, 소유권",shoyuu,70,false,
調べ,しらべ,"조사, 검사",shirabe,50,false,
自立,じりつ,"독립, 자립",jiritsu,50,false,
記す,しるす,"메모하다, 적어 두다",shirusu,50,false,
指令,しれい,"명령, 지시",shirei,50,false,
～心,～しん,～의 마음,～shin,60,false,
陣,じん,"전투 대형, 캠프, 야영지",jin,50,false,
進化,しんか,"진화, 진보",shinka,70,false,
人格,じんかく,성격,jinkaku,50,false,
審議,しんぎ,숙고,shingi,50,false,
新婚,しんこん,신혼,shinkon,50,false,
審査,しんさ,"심사, 검사, 조사",shinsa,50,false,
人材,じんざい,재능 있는 사람,jinzai,60,false,
紳士,しんし,신사,shinshi,50,false,
真実,しんじつ,"진실, 현실",shinjitsu,60,false,
信者,しんじゃ,"신자, 헌신자",shinja,50,false,
真珠,しんじゅ,진주,shinju,50,false,
進出,しんしゅつ,진보,shinshutsu,60,false,
心情,しんじょう,심리,shinjou,50,false,
新人,しんじん,"새로운 얼굴, 새로 온 사람",shinjin,50,false,
神聖,しんせい,"거룩함, 신성함, 위엄",shinsei,50,false,
親善,しんぜん,우정,shinzen,50,false,
真相,しんそう,"진실, 실제 상황",shinsou,60,false,
迅速,じんそく,"빠르다, 신속하다",jinsoku,60,false,
人体,じんたい,인체,jintai,50,false,
新築,しんちく,"새 건물, 신축",shinchiku,60,false,
心中,しんじゅう,이중 자살,shinjuu,50,false,
進呈,しんてい,프레젠테이션,shintei,50,false,
進展,しんてん,"진보, 발전",shinten,60,false,
神殿,しんでん,"사원, 신성한 장소",shinden,50,false,
進度,しんど,진전,shindo,50,false,
振動,しんどう,진동,shindou,60,false,
新入生,しんにゅうせい,"신입생, 1학년",shinnyuusei,60,false,
信任,しんにん,"신뢰, 자신감, 믿음",shinnin,50,false,
神秘,しんぴ,신비,shinpi,50,false,
辛抱,しんぼう,인내,shinbou,60,false,
人民,じんみん,"사람, 대중",jinmin,50,false,
侵略,しんりゃく,"침략, 침입, 습격",shinryaku,60,false,
診療,しんりょう,건강검진과 치료,shinryou,50,false,
粋,すい,본질,sui,50,false,
水源,すいげん,강의 근원,suigen,50,false,
推進,すいしん,추진력,suishin,60,false,
吹奏,すいそう,관악기 연주,suisou,50,false,
推測,すいそく,"짐작하다, 추측하다",suisoku,50,false,
水田,すいでん,(물이 채워진) 논,suiden,50,false,
推理,すいり,"추론, 미스터리 또는 탐정 장르",suiri,50,false,
数詞,すうし,숫자,suushi,50,false,
崇拝,すうはい,"예배, 숭배",suuhai,50,false,
